Date,AAPL,AMZN,GOOG,META,MSFT
2015-11-24,26.9858,33.5575,37.37148,105.52316,48.03449
2015-11-25,26.79285,33.767,37.36498,105.19383,47.53864
2015-11-27,26.7429,33.663,37.47036,105.23375,47.75115
2015-11-30,26.85414,33.24,37.0878,104.02623,48.12304
2015-12-01,26.63622,33.953,38.30841,106.90033,48.89335
2015-12-02,26.3956,33.8005,38.07567,105.85249,48.88451
2015-12-03,26.15044,33.3125,37.58423,104.16594,47.99023
2015-12-04,27.01985,33.632,38.29692,105.96225,49.5043
2015-12-07,26.84959,33.4915,38.11912,105.39342,49.41576
2015-12-08,26.83824,33.8665,38.07517,106.27161,49.39805
2015-12-09,26.24578,33.2395,37.53778,104.3855,48.68087
2015-12-10,26.37063,33.116,37.4304,105.20381,48.93763
2015-12-11,25.69189,32.0075,36.90151,101.91058,47.86626
2015-12-14,25.533,32.8955,37.346,104.44537,48.82253
2015-12-15,25.08127,32.932,37.12775,104.3356,48.87565
2015-12-16,25.27421,33.7885,37.86142,106.57101,49.6991
2015-12-17,24.73849,33.5325,37.42891,106.00217,49.31837
2015-12-18,24.06885,33.207,36.92348,103.82664,47.92824
2015-12-21,24.36394,33.2255,37.346,104.55515,48.54804
2015-12-22,24.34124,33.1575,37.45737,105.29362,49.00846
2015-12-23,24.6545,33.185,37.47286,104.41544,49.42461
2015-12-24,24.52283,33.1395,37.37746,104.80463,49.2918
2015-12-28,24.24817,33.76,38.08216,105.71277,49.53973
2015-12-29,24.68401,34.6985,38.78587,107.04004,50.07098
2015-12-30,24.36167,34.4535,38.50618,106.00217,49.85847
2015-12-31,23.89406,33.7945,37.90087,104.44537,49.12356
2016-01-04,23.91448,31.8495,37.04984,102.01038,48.52147
2016-01-05,23.3152,31.6895,37.0868,102.51933,48.74282
2016-01-06,22.85893,31.6325,37.13874,102.75883,47.8574
2016-01-07,21.89418,30.397,36.27822,97.71919,46.19279
2016-01-08,22.00995,30.3525,35.6829,97.13041,46.33448
2016-01-11,22.36634,30.887,35.7608,97.31004,46.3079
2016-01-12,22.69095,30.8945,36.26224,99.16622,46.7329
2016-01-13,22.10756,29.0905,34.98819,95.24428,45.72352
2016-01-14,22.59107,29.65,35.69538,98.16827,47.0251
2016-01-15,22.04854,28.509,34.68303,94.77525,45.14799
2016-01-19,21.94185,28.724,35.04961,95.06465,44.76726
2016-01-20,21.97136,28.5885,34.8828,94.15652,44.97092
2016-01-21,21.86013,28.751,35.28934,93.9669,44.69643
2016-01-22,23.02237,29.819,36.22128,97.73916,46.29905
2016-01-25,22.57291,29.8265,35.54305,96.81106,45.85634
2016-01-26,22.69776,30.0625,35.61148,97.14037,46.19279
2016-01-27,21.20637,29.1675,34.95972,94.25631,45.35164
2016-01-28,21.35846,31.7675,36.50646,108.88625,46.0954
2016-01-29,22.09621,29.35,37.10527,111.97989,48.77825
2016-02-01,21.88964,28.7405,37.55726,114.85397,48.44179
2016-02-02,21.44699,27.605,38.18904,114.37497,46.92772
2016-02-03,21.87148,26.5535,36.30619,112.45891,46.18394
2016-02-04,22.04721,26.813,35.36026,110.26342,46.04227
2016-02-05,21.45838,25.1065,34.13965,103.85658,44.4131
2016-02-08,21.68433,24.405,34.0982,99.54544,43.74902
2016-02-09,21.67976,24.1035,33.86696,99.33588,43.63391
2016-02-10,21.51543,24.524,34.16712,100.79288,44.01465
2016-02-11,21.38535,25.191,34.11668,101.70101,43.99694
2016-02-12,21.45154,25.354,34.08121,101.80081,44.71414
2016-02-16,22.05634,26.055,34.51073,101.40163,45.56134
2016-02-17,22.39413,26.705,35.37974,104.98426,46.7474
2016-02-18,21.96962,26.25,34.82787,103.25781,46.54229
2016-02-19,21.91941,26.745,35.00567,104.35555,46.21233
2016-02-22,22.11112,27.975,35.28285,106.94025,46.95252
2016-02-23,21.6113,27.647,34.75295,105.24373,45.64159
2016-02-24,21.9331,27.702,34.93824,106.66081,45.80211
2016-02-25,22.08373,27.7575,35.24739,107.84838,46.46203
2016-02-26,22.11797,27.7615,35.21343,107.69868,45.74862
2016-02-29,22.06776,27.626,34.84884,106.70073,45.37406
2016-03-01,22.94417,28.952,35.89965,109.5948,46.89009
2016-03-02,22.99438,29.0105,35.90165,109.72453,47.22005
2016-03-03,23.16556,28.8745,35.58051,109.35529,46.68497
2016-03-04,23.51019,28.757,35.5041,108.16772,46.3996
2016-03-07,23.25,28.14,34.71849,105.51318,45.50782
2016-03-08,23.05829,28.013,34.65906,105.71277,46.06073
2016-03-09,23.07883,27.9735,35.22192,107.28954,47.12196
2016-03-10,23.09024,27.9465,35.60049,107.09991,46.41745
2016-03-11,23.33901,28.4805,36.29969,109.18564,47.32707
2016-03-14,23.39835,28.6685,36.48299,109.66465,47.41625
2016-03-15,23.86851,28.851,36.37511,110.44305,47.79079
2016-03-16,24.18575,28.7135,36.76266,111.94995,48.46855
2016-03-17,24.14696,27.972,36.84707,110.79233,48.745
2016-03-18,24.17434,27.604,36.83808,111.22144,47.70162
2016-03-21,24.17207,27.699,37.06232,111.62063,48.03158
2016-03-22,24.35693,28.024,36.9954,112.01981,48.21885
2016-03-23,24.22227,28.4815,36.86105,112.30921,48.12968
2016-03-24,24.11728,29.1475,36.72321,112.81817,48.3437
2016-03-28,24.00773,28.9935,36.63481,113.45686,47.74621
2016-03-29,24.57603,29.693,37.19617,115.90183,48.78959
2016-03-30,25.0051,29.9345,37.48384,114.46478,49.0928
2016-03-31,24.87502,29.682,37.20516,113.86601,49.25333
2016-04-01,25.10325,29.925,37.45288,115.82199,49.55653
2016-04-04,25.36115,29.6595,37.22214,112.31919,49.43168
2016-04-05,25.06216,29.307,36.84807,111.98987,48.65583
2016-04-06,25.32463,30.104,37.24212,113.47681,49.15523
2016-04-07,24.77231,29.5715,36.97193,113.40696,48.56665
2016-04-08,24.7997,29.73,36.91549,110.40312,48.53098
2016-04-11,24.88186,29.7965,36.76316,108.76649,48.43288
2016-04-12,25.20595,30.1585,37.11227,110.38317,48.73609
2016-04-13,25.57112,30.741,37.54328,110.28338,49.36034
2016-04-14,25.58481,31.0375,37.61719,110.61269,49.36925
2016-04-15,25.07129,31.2945,37.90686,109.41516,49.62787
2016-04-18,24.53039,31.7675,38.28693,110.2235,50.35022
2016-04-19,24.40029,31.395,37.65365,112.05972,50.2878
2016-04-20,24.45049,31.6495,37.59072,112.18945,49.57437
2016-04-21,24.18575,31.55,37.91386,113.20737,49.74379
2016-04-22,24.11956,31.025,35.89765,110.33327,46.17666
2016-04-25,23.98263,31.31,36.1164,109.87421,46.47095
2016-04-26,23.81602,30.844,35.36676,108.53696,45.87346
2016-04-27,22.32566,30.3285,35.25188,108.66669,45.42754
2016-04-28,21.64324,30.1,34.51173,116.49062,44.50011
2016-04-29,21.39448,32.9795,34.61111,117.33888,44.47334
2016-05-02,21.37165,34.1925,34.87082,118.32684,45.13327
2016-05-03,21.72313,33.566,34.57865,117.18918,44.39309
2016-05-04,21.49718,33.545,34.74546,117.81789,44.47334
2016-05-05,21.40992,32.9545,35.03164,117.56841,44.53579
2016-05-06,21.29052,33.6975,35.51558,119.24496,44.93707
2016-05-09,21.30659,33.9875,35.60448,118.99547,44.6517
2016-05-10,21.45125,35.1535,36.1179,120.25289,45.4989
2016-05-11,21.2423,35.6615,35.72385,119.27489,45.52566
2016-05-12,20.74402,35.8965,35.62496,120.03333,45.93589
2016-05-13,20.78535,35.496,35.5011,119.5643,45.55241
2016-05-16,21.55688,35.533,35.78378,118.42664,46.22125
2016-05-17,21.46732,34.7635,35.27136,117.10935,45.35915
2016-05-18,21.71302,34.8725,35.29134,117.40874,45.62855
2016-05-19,21.63036,34.926,34.9762,116.57046,45.18852
2016-05-20,21.86457,35.14,35.44666,117.10935,45.45794
2016-05-23,22.14242,34.8375,35.17198,115.73218,44.92811
2016-05-24,22.47997,35.21,35.96358,117.45863,46.32903
2016-05-25,22.87491,35.4175,36.22228,117.64825,46.80497
2016-05-26,23.0563,35.7455,36.16485,119.225,46.59842
2016-05-27,23.04253,35.612,36.59136,119.13519,46.98459
2016-05-31,22.93001,36.1395,36.74419,118.56635,47.59523
2016-06-01,22.60855,35.972,36.66578,118.53642,47.46052
2016-06-02,22.43863,36.412,36.47849,118.68611,47.12825
2016-06-03,22.48455,36.277,36.07595,118.22705,46.50863
2016-06-06,22.64758,36.3365,35.78678,118.54639,46.81394
2016-06-07,22.73943,36.187,35.79177,117.51852,46.78701
2016-06-08,22.71876,36.332,36.37261,118.14722,46.73313
2016-06-09,22.8818,36.3825,36.38759,118.31686,46.35596
2016-06-10,22.69351,35.8955,35.92962,116.38085,46.23022
2016-06-13,22.35137,35.762,35.87717,113.71632,45.02688
2016-06-14,22.37892,35.965,35.87268,114.70429,44.7485
2016-06-15,22.30544,35.713,35.90514,114.36499,44.62277
2016-06-16,22.39959,35.8755,35.47763,114.15542,45.25137
2016-06-17,21.88983,35.3195,34.54668,112.78822,45.01788
2016-06-20,21.83702,35.7005,34.64608,113.13751,44.96401
2016-06-21,22.02301,35.791,34.75745,114.14543,45.9698
2016-06-22,21.94035,35.53,34.83336,113.67641,45.79021
2016-06-23,22.06664,36.104,35.05361,114.84401,46.61638
2016-06-24,21.44666,34.948,33.72263,111.85016,44.7485
2016-06-27,21.13438,34.568,33.37502,108.74654,43.49126
2016-06-28,21.49029,35.3975,33.96335,112.46889,44.39826
2016-06-29,21.67629,35.78,34.16662,113.9259,45.38609
2016-06-30,21.95183,35.781,34.56567,114.04564,45.95185
2016-07-01,22.01842,36.284,34.92076,113.95583,45.94286
2016-07-05,21.81176,36.405,34.708,113.96581,45.95185
2016-07-06,21.93576,36.8805,34.84884,116.46068,46.14043
2016-07-07,22.0299,36.8285,34.72848,115.61243,46.14043
2016-07-08,22.19982,37.2905,35.2414,116.99957,46.96661
2016-07-11,22.26871,37.689,35.71386,117.62828,47.22704
2016-07-12,22.36974,37.4105,35.99105,117.68816,47.78381
2016-07-13,22.24345,37.1315,35.80825,116.54052,48.05322
2016-07-14,22.68432,37.06,36.00653,117.04948,48.25977
2016-07-15,22.68204,36.772,35.95159,116.62035,48.22385
2016-07-18,22.92313,36.8035,36.6473,119.12521,48.45732
2016-07-19,22.93231,36.9975,36.80611,120.36266,47.67605
2016-07-20,22.95298,37.286,37.01738,121.66998,50.20846
2016-07-21,22.83128,37.2215,36.88952,120.36266,50.1097
2016-07-22,22.65447,37.243,37.09479,120.75186,50.80117
2016-07-25,22.35137,36.9805,36.94646,121.38057,50.94486
2016-07-26,22.19753,36.7795,36.87904,120.97141,50.9718
2016-07-27,23.63955,36.8335,37.04634,123.08706,50.45992
2016-07-28,23.95872,37.6305,37.25311,124.74366,50.47788
2016-07-29,23.92887,37.9405,38.39581,123.68584,50.89996
2016-08-01,24.35138,38.387,38.60007,124.05508,50.81015
2016-08-02,23.99087,38.029,38.50968,122.83757,50.81015
2016-08-03,24.29168,37.732,38.61506,122.25877,51.16039
2016-08-04,24.44173,38.0385,38.53665,124.10497,51.53756
2016-08-05,24.81343,38.299,39.06654,124.89336,52.04942
2016-08-08,25.0189,38.328,39.04357,125.00313,52.13923
2016-08-09,25.12048,38.4155,39.16843,124.80353,52.26495
2016-08-10,24.93348,38.428,39.1894,124.6239,52.10331
2016-08-11,24.91732,38.562,39.1979,124.64387,52.35476
2016-08-12,24.97503,38.628,39.11649,124.6239,52.03146
2016-08-15,25.27516,38.4245,39.07753,123.64592,52.19311
2016-08-16,25.25208,38.202,38.81283,123.04715,51.90393
2016-08-17,25.21514,38.2315,38.95118,124.11495,52.01238
2016-08-18,25.18282,38.223,38.83081,123.6559,52.04852
2016-08-19,25.24746,37.8655,38.72693,123.30661,52.06659
2016-08-22,25.05122,37.974,38.56361,123.89541,52.11177
2016-08-23,25.12972,38.1225,38.56012,124.11495,52.31057
2016-08-24,24.9404,37.8625,38.43826,123.22678,52.36479
2016-08-25,24.8342,37.961,38.42677,123.63593,52.56359
2016-08-26,24.68876,38.45,38.43327,124.70374,52.43708
2016-08-29,24.66106,38.5645,38.56361,126.2805,52.50032
2016-08-30,24.47175,38.379,38.41079,125.58193,52.31057
2016-08-31,24.49484,38.458,38.30891,125.86137,51.92201
2016-09-01,24.64028,38.531,38.39531,125.91125,52.03948
2016-09-02,24.87115,38.622,38.52916,126.25056,52.11177
2016-09-06,24.86422,39.4435,38.95967,129.46396,52.05756
2016-09-07,25.0166,39.224,38.97315,130.78125,52.10274
2016-09-08,24.36094,39.203,38.72194,130.00285,51.8949
2016-09-09,23.80916,38.007,37.93983,126.83936,50.7925
2016-09-12,24.34247,38.5745,38.4073,128.4261,51.55153
2016-09-13,24.92194,38.0505,37.94133,126.94913,51.08166
2016-09-14,25.80384,38.0545,38.08117,127.50798,50.83768
2016-09-15,26.68114,38.4845,38.54414,128.08681,51.67804
2016-09-16,26.53107,38.926,38.4003,128.80533,51.73226
2016-09-19,26.22171,38.755,38.24148,128.38617,51.4431
2016-09-20,26.21941,39.011,38.52666,128.37621,51.33466
2016-09-21,26.21478,39.487,38.76689,129.67352,52.1931
2016-09-22,26.46181,40.235,39.31576,129.81325,52.24733
2016-09-23,26.02086,40.2875,39.30028,127.69759,51.8949
2016-09-26,26.0601,39.958,38.6665,127.04892,51.41598
2016-09-27,26.10858,40.8055,39.106,128.4261,52.36479
2016-09-28,26.30713,41.436,39.03358,128.96498,52.43708
2016-09-29,25.89849,41.4525,38.70646,127.82732,51.8678
2016-09-30,26.09936,41.8655,38.82032,128.00696,52.04852
2016-10-03,25.97699,41.837,38.58409,128.50594,51.88587
2016-10-04,26.0878,41.7015,38.77737,127.92712,51.72323
2016-10-05,26.09936,42.218,38.77937,128.20654,52.08467
2016-10-06,26.29328,42.083,38.79885,128.476,52.17504
2016-10-07,26.33252,41.9715,38.70995,128.72548,52.22925
2016-10-10,26.79195,42.0855,39.25233,129.97292,52.44612
2016-10-11,26.84966,41.55,39.10899,128.61571,51.67804
2016-10-12,27.08977,41.7045,39.26232,128.78535,51.60575
2016-10-13,27.00665,41.464,38.86527,127.55788,51.43406
2016-10-14,27.15671,41.148,38.88225,127.61775,51.88587
2016-10-17,27.13824,40.6475,38.95367,127.27845,51.70515
2016-10-18,27.11978,40.8825,39.7178,128.30634,52.10274
2016-10-19,27.03898,40.8845,40.02945,129.84317,51.98526
2016-10-20,27.02513,40.516,39.8032,129.7334,51.73226
2016-10-21,26.91893,40.9495,39.92307,131.79916,53.90998
2016-10-24,27.16133,41.9045,40.60929,133.00667,55.12084
2016-10-25,27.29985,41.759,40.3376,132.01871,55.1118
2016-10-26,26.68574,41.1295,39.90808,130.77127,54.7865
2016-10-27,26.42949,40.918,39.7223,129.42406,54.30758
2016-10-28,26.25404,38.816,39.7233,131.02075,54.09974
2016-10-31,26.21247,39.491,39.18242,130.72137,54.14492
2016-11-01,25.7392,39.2705,39.13596,129.23444,54.03649
2016-11-02,25.76229,38.278,38.39132,126.9092,53.70216
2016-11-03,25.48615,38.3515,38.06318,119.75391,53.50335
2016-11-04,25.25641,37.7525,38.05769,120.50237,53.05154
2016-11-07,25.62074,39.2465,39.08153,121.89951,54.59672
2016-11-08,25.77157,39.3875,39.48058,123.96526,54.64194
2016-11-09,25.7298,38.594,39.22087,122.9274,54.37084
2016-11-10,25.01276,37.119,38.08466,120.55228,53.04251
2016-11-11,25.16127,36.9505,37.65815,118.77592,53.33166
2016-11-14,24.5301,35.9535,36.76217,114.84401,52.51841
2016-11-15,24.85497,37.162,37.88139,116.95965,53.55548
2016-11-16,25.52328,37.3245,38.18055,116.10142,54.26508
2016-11-17,25.51399,37.82,38.51767,117.54845,55.1657
2016-11-18,25.53952,38.008,37.98378,116.78002,54.90189
2016-11-21,25.92704,39.0,38.41628,121.52028,55.36584
2016-11-22,25.94329,39.2665,38.36984,121.2209,55.60238
2016-11-23,25.81102,39.006,38.00625,120.59219,54.94736
2016-11-25,25.94096,39.0185,38.04071,120.13313,55.06563
2016-11-28,25.88992,38.3385,38.36834,120.16307,55.13842
2016-11-29,25.86439,38.126,38.49819,120.62214,55.57509
2016-11-30,25.64626,37.5285,37.85892,118.17715,54.82
2016-12-01,25.40725,37.1825,37.35349,114.86396,53.8557
2016-12-02,25.50239,37.017,37.48235,115.16335,53.9012
2016-12-05,25.31907,37.968,38.08266,117.18918,54.78362
2016-12-06,25.51399,38.236,37.91236,117.06943,54.538
2016-12-07,25.76461,38.521,38.51567,117.70811,55.8298
2016-12-08,26.01754,38.3665,38.77687,118.66615,55.5023
2016-12-09,26.44219,38.433,39.41964,119.43457,56.37564
2016-12-12,26.29137,38.006,39.41864,117.52848,56.55758
2016-12-13,26.72994,38.717,39.75975,120.06327,57.29446
2016-12-14,26.72994,38.441,39.8082,119.96348,57.02154
2016-12-15,26.87613,38.05,39.84716,120.32275,56.93057
2016-12-16,26.91094,37.8885,39.49506,119.62418,56.67585
2016-12-19,27.06641,38.3,39.66486,118.99547,57.87669
2016-12-20,27.13835,38.561,39.77574,118.84578,57.80391
2016-12-21,27.16388,38.53,39.68284,118.79588,57.80391
2016-12-22,26.9852,38.317,39.51803,117.15925,57.81301
2016-12-23,27.03856,38.0295,39.45061,117.02951,57.53101
2016-12-27,27.21029,38.57,39.53251,117.768,57.56737
2016-12-28,27.09426,38.6065,39.20788,116.68023,57.30357
2016-12-29,27.08729,38.2575,39.09501,116.1114,57.22168
2016-12-30,26.87613,37.4935,38.54713,114.81406,56.5303
2017-01-03,26.95271,37.6835,39.26232,116.62035,56.93057
2017-01-04,26.92254,37.859,39.30028,118.4466,56.67585
2017-01-05,27.05945,39.0225,39.65587,120.42254,56.67585
2017-01-06,27.36112,39.7995,40.26168,123.15693,57.1671
2017-01-09,27.61174,39.846,40.28666,124.64387,56.98516
2017-01-10,27.63958,39.795,40.19376,124.09499,56.96696
2017-01-11,27.78809,39.951,40.34958,125.83142,57.4855
2017-01-12,27.67207,40.682,40.27217,126.36034,56.95786
2017-01-13,27.62334,40.857,40.34809,128.0768,57.03973
2017-01-17,27.8461,40.486,40.18477,127.60778,56.88509
2017-01-18,27.84378,40.374,40.25769,127.65767,56.85779
2017-01-19,27.79505,40.452,40.06316,127.28844,56.67585
2017-01-20,27.8461,40.4165,40.20525,126.77947,57.07612
2017-01-23,27.86467,40.894,40.91894,128.66559,57.27626
2017-01-24,27.83914,41.122,41.14668,129.10469,57.78571
2017-01-25,28.28236,41.826,41.73601,131.21036,57.93127
2017-01-26,28.29628,41.9575,41.5602,132.50771,58.46801
2017-01-27,28.2986,41.7885,41.11871,131.90894,59.84169
2017-01-30,28.22435,41.519,40.0704,130.7114,59.25036
2017-01-31,28.15937,41.174,39.79422,130.05276,58.8137
2017-02-01,29.87655,41.6175,39.73953,132.95679,57.84031
2017-02-02,29.8255,41.9975,39.88111,130.57169,57.46731
2017-02-03,29.95313,40.51,40.02895,130.7114,57.93127
2017-02-06,30.2339,40.382,40.02146,131.78918,57.89487
2017-02-07,30.52164,40.625,40.30264,131.56963,57.70382
2017-02-08,30.64,40.9855,40.37305,133.92479,57.62196
2017-02-09,30.86139,41.068,40.43199,133.86493,58.27697
2017-02-10,30.79149,41.373,40.63726,133.91481,58.22239
2017-02-13,31.06416,41.8265,40.91544,133.7751,58.87739
2017-02-14,31.46735,41.8195,40.97587,133.57552,59.09704
2017-02-15,31.58154,42.135,40.90245,133.16635,59.06043
2017-02-16,31.54426,42.207,41.16116,133.56552,59.05127
2017-02-17,31.63048,42.2535,41.35644,133.25616,59.14281
2017-02-21,31.85889,42.822,41.53574,133.44579,59.02382
2017-02-22,31.95444,42.7805,41.49078,135.84085,58.90483
2017-02-23,31.81927,42.6095,41.51925,135.08241,59.14281
2017-02-24,31.84956,42.262,41.38491,135.16225,59.14281
2017-02-27,31.91249,42.432,41.41687,136.13026,58.78587
2017-02-28,31.92647,42.252,41.11371,135.26204,58.55705
2017-03-01,32.57903,42.654,41.71453,137.1382,59.4357
2017-03-02,32.38559,42.4455,41.48429,136.47954,58.58451
2017-03-03,32.5767,42.494,41.40688,136.8887,58.80416
2017-03-06,32.47415,42.3305,41.34195,137.1382,58.82247
2017-03-07,32.5161,42.301,41.54822,137.01843,58.94146
2017-03-08,32.39492,42.525,41.72102,137.43758,59.48144
2017-03-09,32.32035,42.65,41.88633,137.95651,59.24349
2017-03-10,32.42755,42.623,42.11457,138.50539,59.42653
2017-03-13,32.44152,42.7295,42.22895,139.31372,59.22517
2017-03-14,32.39259,42.6265,42.23294,139.0343,58.95062
2017-03-15,32.73517,42.6485,42.31185,139.43347,59.26178
2017-03-16,32.78878,42.671,42.39076,139.70293,59.1611
2017-03-17,32.62565,42.6155,42.55757,139.55322,59.37162
2017-03-20,32.96824,42.8485,42.37178,139.65303,59.42653
2017-03-21,32.59067,42.16,41.4758,138.22595,58.76756
2017-03-22,32.95892,42.403,41.43235,139.30374,59.51805
2017-03-23,32.84238,42.369,40.83253,139.24387,59.37162
2017-03-24,32.77713,42.2805,40.67521,140.0522,59.47231
2017-03-27,32.83307,42.341,40.92892,140.03224,59.5821
2017-03-28,33.51359,42.8,40.99935,141.46928,59.75601
2017-03-29,33.58817,43.716,41.52325,142.35745,59.92077
2017-03-30,33.54388,43.817,41.52774,142.11797,60.14042
2017-03-31,33.48096,44.327,41.43085,141.7587,60.27769
2017-04-03,33.49028,44.5755,41.87984,141.98822,59.99398
2017-04-04,33.73966,45.3415,41.68107,141.43935,60.15873
2017-04-05,33.56487,45.464,41.52325,141.55911,60.00312
2017-04-06,33.48096,44.914,41.34695,140.88049,60.15873
2017-04-07,33.40638,44.744,41.18663,140.49129,60.11296
2017-04-10,33.36676,45.352,41.18963,140.75076,59.97567
2017-04-11,33.00785,45.118,41.1207,139.63306,59.92991
2017-04-12,33.04748,44.8115,41.16915,139.29376,59.70109
2017-04-13,32.87268,44.2335,41.1312,139.10416,59.44483
2017-04-17,33.05447,45.0995,41.81092,141.12999,59.92991
2017-04-18,32.90764,45.189,41.79344,140.67094,59.84753
2017-04-19,32.78645,44.96,41.86286,141.97826,59.52721
2017-04-20,33.19664,45.103,42.03467,143.50511,59.9482
2017-04-21,33.15701,44.9265,42.11158,143.38535,60.77193
2017-04-24,33.47629,45.3705,43.08897,145.17169,61.80616
2017-04-25,33.68372,45.381,43.56543,146.18961,62.1631
2017-04-26,33.48562,45.4645,43.53696,146.25945,62.08073
2017-04-27,33.51127,45.919,43.66282,147.39711,62.48342
2017-04-28,33.47862,46.2495,45.24651,149.94188,62.65732
2017-05-01,34.16149,47.4115,45.57664,152.14735,63.52682
2017-05-02,34.37822,47.347,45.76991,152.46669,63.42613
2017-05-03,34.27336,47.0515,46.29932,151.48871,63.22477
2017-05-04,34.14984,46.8765,46.53005,150.54066,62.97766
2017-05-05,34.71618,46.7075,46.30381,149.9319,63.15155
2017-05-08,35.66003,47.452,46.6619,150.75021,63.09663
2017-05-09,35.88844,47.641,46.55552,150.17142,63.18817
2017-05-10,35.71831,47.4475,46.38622,149.9818,63.43527
2017-05-11,36.02721,47.381,46.47711,149.7323,62.65732
2017-05-12,36.53034,48.0675,46.55802,150.02171,62.58411
2017-05-15,36.43676,47.8985,46.80074,149.882,62.62986
2017-05-16,36.38292,48.3035,47.09641,149.47284,63.89093
2017-05-17,35.16134,47.238,45.92873,144.55296,62.1144
2017-05-18,35.69724,47.9245,46.45913,147.35719,62.32611
2017-05-19,35.81894,47.992,46.64742,147.75638,62.3077
2017-05-22,36.03657,48.5335,47.03947,147.936,63.00725
2017-05-23,35.9921,48.577,47.38708,147.76636,63.21899
2017-05-24,35.88446,49.0175,47.69373,149.7323,63.30181
2017-05-25,36.00849,49.669,48.4219,151.64838,64.08424
2017-05-26,35.94764,49.789,48.51829,151.81802,64.3972
2017-05-30,35.96169,49.835,48.73854,152.06752,64.81142
2017-05-31,35.74873,49.731,48.18816,151.1494,64.28674
2017-06-01,35.84701,49.7975,48.29255,151.21925,64.52607
2017-06-02,36.37824,50.3365,48.72455,153.29498,66.05408
2017-06-05,36.02253,50.567,49.12809,153.31496,66.53273
2017-06-06,36.14422,50.15,48.773,152.49663,66.75365
2017-06-07,36.35952,50.5035,48.99125,152.80598,66.63399
2017-06-08,36.2706,50.5135,49.11461,154.39275,66.22897
2017-06-09,34.86414,48.9155,47.43752,149.29323,64.72855
2017-06-12,34.03102,48.2455,47.09141,148.13559,64.23151
2017-06-13,34.30484,49.0395,47.61581,150.371,65.03233
2017-06-14,33.97018,48.8235,47.48396,149.94188,64.68256
2017-06-15,33.76661,48.2085,47.06195,149.49281,64.34198
2017-06-16,33.29386,49.3855,46.93559,150.33107,64.43403
2017-06-19,34.24633,49.7585,47.81409,152.5565,65.23484
2017-06-20,33.93509,49.6295,47.47747,151.93779,64.35117
2017-06-21,34.13634,50.1115,47.91797,153.59438,64.68256
2017-06-22,34.08018,50.065,47.80011,153.08542,64.67335
2017-06-23,34.23228,50.187,48.22462,154.75201,65.54781
2017-06-26,34.12464,49.699,47.55938,153.27502,64.92188
2017-06-27,33.63554,48.839,46.3138,150.27121,63.70683
2017-06-28,34.12698,49.5165,46.97105,152.92575,64.24994
2017-06-29,33.62383,48.7965,45.83734,150.73026,63.04409
2017-06-30,33.7034,48.4,45.38485,150.67038,63.4491
2017-07-03,33.58171,47.683,44.88393,148.12561,62.74953
2017-07-05,33.71979,48.57,45.53368,150.03169,63.58718
2017-07-06,33.40152,48.257,45.28297,148.51482,63.11772
2017-07-07,33.74086,48.938,45.87729,151.12944,63.93697
2017-07-10,33.94679,49.8235,46.38721,153.18521,64.41561
2017-07-11,34.05677,49.7065,46.45164,154.9516,64.42484
2017-07-12,34.10591,50.3255,47.13786,158.57414,65.49258
2017-07-13,34.58097,50.0315,47.30417,158.9334,66.06327
2017-07-14,34.87818,50.0905,47.74517,159.64194,66.99296
2017-07-17,34.99986,50.502,47.61682,159.40244,67.51765
2017-07-18,35.12156,51.2225,48.21513,162.52603,67.47163
2017-07-19,35.34153,51.3435,48.48932,163.80341,67.98709
2017-07-20,35.18241,51.435,48.35248,164.1926,68.31847
2017-07-21,35.16602,51.2835,48.59071,164.0928,67.92266
2017-07-24,35.59194,51.9475,48.96128,165.65958,67.74776
2017-07-25,35.74406,51.9935,47.48097,164.94106,68.29085
2017-07-26,35.91255,52.64,47.33613,165.27039,68.16199
2017-07-27,35.23388,52.3,46.65141,170.09047,67.34276
2017-07-28,34.98582,51.002,47.02299,172.09634,67.23231
2017-07-31,34.80563,49.389,46.47212,168.90292,66.91935
2017-08-01,35.11454,49.8095,46.4886,169.51166,66.80888
2017-08-02,36.77374,49.7945,46.46663,168.95282,66.51431
2017-08-03,36.40633,49.346,46.13,168.24428,66.41306
2017-08-04,36.59821,49.379,46.34526,169.27216,66.90092
2017-08-07,37.16455,49.6135,46.41518,171.6273,66.6432
2017-08-08,37.46175,49.492,46.28683,170.87885,67.00215
2017-08-09,37.69108,49.1005,46.09255,170.82895,66.70763
2017-08-10,36.49055,47.846,45.31044,167.0567,65.7319
2017-08-11,36.99803,48.3995,45.66753,167.73532,66.73524
2017-08-14,37.55484,49.165,46.08106,170.39984,67.73858
2017-08-15,37.96597,49.137,46.05859,170.64932,67.75707
2017-08-16,37.81326,48.909,46.29532,169.65138,68.15498
2017-08-17,37.08729,48.0285,45.49723,166.56772,66.99824
2017-08-18,37.00272,47.9235,45.48174,167.0667,67.08153
2017-08-21,36.93459,47.6645,45.28147,167.43593,66.76691
2017-08-22,37.53838,48.345,46.18195,169.29211,67.70155
2017-08-23,37.58537,47.9,46.29731,168.36403,67.29437
2017-08-24,37.41856,47.6225,46.01164,167.39603,67.26662
2017-08-25,37.55717,47.263,45.74245,165.97893,67.38692
2017-08-28,37.93542,47.301,45.63857,166.89703,67.39617
2017-08-29,38.27374,47.703,46.01214,167.70538,67.59977
